,leagueId,queueType,tier,rank,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,miniSeries
448,aefe6fbd-a8d0-4920-8cf4-4d3f584dcb24,RANKED_SOLO_5x5,DIAMOND,III,Oca86ovb8XH5_UJroENycYWNQilUP2IGo09eDXh-d4zdnpc,RATATATUI XDDDDD,71,60,57,False,False,False,False,
449,9a5fe7c9-3fd9-4589-8aba-51c1d5c0847a,RANKED_SOLO_5x5,DIAMOND,III,vrxuwK5wCAhxgpcDVhrVLdIbaYV_oPq1yB0tK-HQLe0uNmU,Samanthâ,46,59,56,False,False,True,False,
450,5d15e213-8623-42b9-a0ac-54311251fef7,RANKED_SOLO_5x5,DIAMOND,III,KImzCgV-rWPeREUA2LLFNbCctpIuFCyan0dd_HYsD01gLOo,Gambit7,25,177,172,False,False,False,False,
451,0312a28c-1ea2-4c17-8148-ff12e41d30a1,RANKED_SOLO_5x5,DIAMOND,III,tC0tVKOx2OJYKYeTjXxWeRxJFG6xKzclRdd66NIPk3JbkrE,Mìsiek,56,76,62,False,False,False,False,
452,80078274-51df-4323-81dd-4503ac40551a,RANKED_SOLO_5x5,DIAMOND,III,rFJFPSxh1FHZNSA9pjQykX1j2ZIVsGHg8SkAAc7duscLuPo,wiZu,0,25,12,False,False,False,True,
453,41f22683-ce9e-4129-86fc-5339d18bed05,RANKED_SOLO_5x5,DIAMOND,III,xVL7R7ZYNwA58iE11ZzPqB_IwuhXuFVemXt7XCbHNJwpPkk,Phantastik,37,112,67,False,False,True,True,
454,b628d2b6-e872-4ad6-8001-f8094c087d7c,RANKED_SOLO_5x5,DIAMOND,III,T52w4eOJNnMnkke5VujZA84JqTgEv6FCiFmnsZ1WT0Et4OA,Tejbe,7,48,42,False,False,False,False,
455,29a50019-07e8-4a13-87c4-9ff4ec3aae16,RANKED_SOLO_5x5,DIAMOND,III,PFWDNQLkNur-Kq7uFMkkqiJB261KgOsyugejzOUqCOPGFEY,MØTYL,25,33,25,False,False,False,False,
456,41bc131b-af8e-400e-8407-c922135f3118,RANKED_SOLO_5x5,DIAMOND,III,ueT7Hi4ykXZ98KZ_aoUEAP0Ph_xpSvmPIOFPgljcySD3cjQ,TSM LuboS ,85,134,130,False,False,False,False,
457,ef21eb44-6563-4c27-8c32-b937153cc995,RANKED_SOLO_5x5,DIAMOND,III,ScIZjAfYU77xseYWaF_NC8iiEOQpLH8ack2GeV3Ebxj9izY,Bezimienna,85,94,103,False,False,False,True,
458,8cb1c5e5-8400-4cfd-ba62-d70615a71510,RANKED_SOLO_5x5,DIAMOND,III,3cnJH4zDk3fiZ2jsyQtYTP-1iSHZDqgZZT2FuKNB4ud7SwQ,sfeclis,9,99,64,False,False,False,False,
459,f5ddd671-5943-4ce3-9956-c2458cb01e33,RANKED_SOLO_5x5,DIAMOND,III,5X6XLN3cgeAz97Xji5TKNMZDpuLSGYCCLQUcAqzwUeRMLws,Sajuuk Kharr,41,39,30,False,False,False,True,
460,ddb25e8c-9b13-4916-a8de-4e576de5bb8d,RANKED_SOLO_5x5,DIAMOND,III,Aoko5t6_mkTYZNPEj4G-HB1MpaT4EAmf8QyUjSnZF71DJVQ,Helblindi,37,70,73,False,False,False,False,
461,5012575d-6c91-4016-b02a-3b8b0b9ea5d8,RANKED_SOLO_5x5,DIAMOND,III,eJDBPo1P_RH2YYhlcxTrqdIpTrQcAmUiji4JHPAx0XP9k2M,OG Nekri,51,52,46,False,False,False,False,
462,c9ed7273-4a53-4930-88cb-fa0b0985561c,RANKED_SOLO_5x5,DIAMOND,III,oH_pVXWLDbGkjnhcHn2tfD8zfPXNIvah3z_TTlprIKBOST0,SenseiPeanut,16,81,63,False,False,False,False,
463,4b4569a6-0717-42ac-97da-5d4dd2a71094,RANKED_SOLO_5x5,DIAMOND,III,dXYoWOu4pvDDwVH3E530DO3_jEydrqimsDVVB1KOYd-c3pY,Resspira,14,60,57,False,False,False,False,
464,e18aba24-34ba-436b-85e5-39432238302e,RANKED_SOLO_5x5,DIAMOND,III,L-Mr8_YwJ2jS_RUP_Ny_3Ffhn7ZUthLYBHFLxgRSKcvdSdg,Nun Major,90,31,26,False,False,False,False,
465,cd3030ab-b38a-4f8b-b3f4-cfed0e219d01,RANKED_SOLO_5x5,DIAMOND,III,ia3IB9kYl9k_yAPHtdJn1uPqtjFim8yUOWf1w3JkIM7k9XM,L0rdUther,85,51,41,False,False,False,True,
466,e1d88385-83f4-4293-82db-c3b40845f07a,RANKED_SOLO_5x5,DIAMOND,III,zWNsv-9XnfJ39jR5M_rNsIn__d9K-h3zJkyRdmUBtWdCwJg,Kàstoras,39,147,135,False,False,False,False,
467,8cb1c5e5-8400-4cfd-ba62-d70615a71510,RANKED_SOLO_5x5,DIAMOND,III,VL1a1vcYu4AO3MdXRKUWI6udxvX0cT4MhvYFdboABJJRbQY,iMpwnYA,2,77,80,False,False,False,False,
468,1a11b4d0-4965-4b82-938e-983cf1433dc9,RANKED_SOLO_5x5,DIAMOND,III,tSKNmTxHXOGxyZKdFcyVrGUNmPDMdyreJ235mF6pF6wz64A,Nãji,39,46,56,False,False,False,False,
469,ef21eb44-6563-4c27-8c32-b937153cc995,RANKED_SOLO_5x5,DIAMOND,III,YV8jhD1QiIVw40hIcGm396Oq0EUcEyZYmgL3f5b_547F6lA,Berniq,75,16,6,False,False,False,True,
470,eabf8b77-67a0-479a-af01-29ca32c42152,RANKED_SOLO_5x5,DIAMOND,III,bTRYfxy4yKJfUjcGX-6dAr_O-j_1nftIygABiLQuMChh2l0,Dòminus,94,106,107,False,False,False,False,
471,e56b310a-0503-47d2-95cb-fbbfdedb51e2,RANKED_SOLO_5x5,DIAMOND,III,W0EL6_2EDzZFqV-UCqPADy2D3my9WB7ESIRGnmo9aGBBOrg,Bergi,25,55,69,False,False,False,False,
472,21bb3d45-be60-45f2-a119-7df413ee603f,RANKED_SOLO_5x5,DIAMOND,III,JO8rsV-lQlXf--e6tBe0tyhMdXZDmwOk5qPa7J1iWSZcNyo,Morlque,54,133,112,False,False,False,False,
473,b48d1882-cfff-4c90-be31-cdd03ec1259c,RANKED_SOLO_5x5,DIAMOND,III,sdgVVvWfOE2Y2OOrrnPlldjEVMzlSSRnP8I2V7dOP_8L84s,Selei,23,35,24,False,False,False,False,
474,b48d1882-cfff-4c90-be31-cdd03ec1259c,RANKED_SOLO_5x5,DIAMOND,III,gMms5RU5HXA_sPv4gCzb17KD9nYDoYaTcMazhvPTq_HOOpw,PainKiII,25,34,40,False,False,False,False,
475,b48d1882-cfff-4c90-be31-cdd03ec1259c,RANKED_SOLO_5x5,DIAMOND,III,4d2jHoQgjT6BEAXkdMVDTc4YUiFexeTdEkwnLnnTmWFxPfs,Assasin4o,67,41,34,False,False,False,False,
476,854457aa-79e4-4a1d-8992-408c3f0aeb69,RANKED_SOLO_5x5,DIAMOND,III,0bkJejWI-sr0ohwze2PHI2Kx-ZwAOT9VO9RWj1pdOmu8vt8,Lowroll King,75,119,100,False,False,False,False,
477,9072a5a9-717a-49d9-836f-60f491db10dc,RANKED_SOLO_5x5,DIAMOND,III,-YmlC_ISTsI-5Hk_y8ocM-lOUe6yQuH4-Y3EkEmPFElaS0o,IQFighteR,0,255,252,False,False,False,False,
478,5012575d-6c91-4016-b02a-3b8b0b9ea5d8,RANKED_SOLO_5x5,DIAMOND,III,QZuWRi6V3hnb5n_zArRJvtGOG3saw-M7lw0cHb396cdLFXs,Big Daddy Senzo,43,32,41,False,False,False,False,
479,d22b5841-8d71-471e-a6f6-5de4de7ad104,RANKED_SOLO_5x5,DIAMOND,III,KpmUAMlyb4XRN8aMim1MRr_2HHdp4llLCHq5LnL5w6JDXxY,Simple Jack,0,85,90,False,False,False,False,
480,c99a05a1-6dcf-49f8-a5d9-ced3cb9296ae,RANKED_SOLO_5x5,DIAMOND,III,PnFCLLSbho2iFm2X9ThVOOKnW3tIYHIapofV-03UevzPY44,21o3867238xiuqg3,100,49,52,False,False,False,False,"{'target': 2, 'wins': 0, 'losses': 1, 'progress': 'LNN'}"
481,4c3cee96-7dd8-428e-bbcc-c4bef38004b5,RANKED_SOLO_5x5,DIAMOND,III,o2YiyhkbGklm5MxwMX69CaV1ek51g_J1jFnpLiJTYw7LHy0,WeAreElectric,38,80,66,False,False,False,False,
482,155f82a3-f167-43fd-bad3-71a465eaa012,RANKED_SOLO_5x5,DIAMOND,III,5dc9PsvTgof26LZ7n6t9s9o2e040xYj-HzSOw7h0yST5QQg,F1ng0lf1n,58,142,127,False,False,False,True,
483,ef21eb44-6563-4c27-8c32-b937153cc995,RANKED_SOLO_5x5,DIAMOND,III,dWG4q3vZ0iDTWe1yj6-CybWIxTe0UyNujUlenZ5v-IeXB7I,fLΑWless,26,91,99,False,False,False,False,
484,4613ed38-d98f-4c7c-bef5-e04144878dbc,RANKED_SOLO_5x5,DIAMOND,III,BIzvpD8xjbtf5IWcvf2VEndNDI0IHlmckjd797iB2Brefx8,Chip,0,162,159,False,False,False,False,
485,d22b5841-8d71-471e-a6f6-5de4de7ad104,RANKED_SOLO_5x5,DIAMOND,III,T7UyGqK81Yfptrki6zGUoVy22aexQdzuhTWRTV8v1HeuxAM,b1ohazard,0,62,48,False,False,False,False,
486,a2049c9c-04da-467e-a0cc-74188dca1b9a,RANKED_SOLO_5x5,DIAMOND,III,PUA7Wyd_N1yJT-WkPmxOxiDBdWhOjabS1UvMJcgI8w-ZTMw,Electrro,0,32,37,False,False,False,False,
487,8c18a527-f4ec-456e-8e94-ed3ce74d06ee,RANKED_SOLO_5x5,DIAMOND,III,DQHveG8GJwwEomRnVPFgEAhgxFE_Lxgx4D4v3SK-UjzmaMM,DravenPapi,4,221,193,False,False,False,False,
488,1856a3bb-0a05-4ed5-aed2-76e298a3d6d7,RANKED_SOLO_5x5,DIAMOND,III,w55LfBVMIbS7MwFCD8ejqQaioZb0OO8WDOC_v5wqpZXT3qw,Prolom voda,76,27,27,False,False,False,False,
489,eabf8b77-67a0-479a-af01-29ca32c42152,RANKED_SOLO_5x5,DIAMOND,III,JMqli_jEteu1eMA8MRps_kjBn54hs9kbD2A92Juuj3FYvuA,LordVladimirus,31,31,44,False,False,False,False,
490,ec5fbc34-bc25-488a-8e59-0217389c1014,RANKED_SOLO_5x5,DIAMOND,III,hpJvTtT8GmMirxNhNvo6CPh4qJL1DSKYR0Cu66QxnpR0Bkk,jaczauke,75,71,70,False,False,False,False,
491,6b0b279e-e1c1-427d-9218-193c6ca9adfd,RANKED_SOLO_5x5,DIAMOND,III,MfzlXAnhdW3maVKEXpcvaPOdzzkOc9HUrAne2PZKxnw00bA,nzm,73,68,58,False,False,False,True,
492,1856a3bb-0a05-4ed5-aed2-76e298a3d6d7,RANKED_SOLO_5x5,DIAMOND,III,2bjg0ziuevP5jTIfq79fz8YENxW3Clqci4vWzeJ_t3G8uzM,Holymên,36,41,52,False,False,False,False,
493,02812af6-1abb-451c-815d-557a3a7ed884,RANKED_SOLO_5x5,DIAMOND,III,Z99FV_dJgM6QAr6giByZkLfskQ0HzqlOyWAg95diQKiKJz8,Kazakovs11,58,26,33,False,False,False,False,
494,65e46092-5897-4619-82df-74e89593d03b,RANKED_SOLO_5x5,DIAMOND,III,IVXblqBNUeBQ-vq-zfueAkrp3FvcoiGuvGjhGV5VKf0GIoE,N1vus,21,81,75,False,False,False,False,
495,bab14c53-f57c-48ce-a6a3-eb6de0554e2a,RANKED_SOLO_5x5,DIAMOND,III,mEIKVtaxoSZ3VzLnC8NKGMpWlIr8NKQwCKazTsCFjSBP8J0,kalamara,8,47,35,False,False,False,False,
496,02812af6-1abb-451c-815d-557a3a7ed884,RANKED_SOLO_5x5,DIAMOND,III,w_JH55KzUNSxXa9vG3E0bjcy4WOGIWXCwTCvrc5ZQAzkFEo,cholder,10,96,117,False,False,False,False,
497,a2049c9c-04da-467e-a0cc-74188dca1b9a,RANKED_SOLO_5x5,DIAMOND,III,XljE5yZd8liY1FT8QTL6YIbTca3wGIDHXg9q3xHWeXUUYek,Pumbaa 69,58,95,75,False,False,False,False,
498,21bb3d45-be60-45f2-a119-7df413ee603f,RANKED_SOLO_5x5,DIAMOND,III,E0C-LohMfT244c5efzahR4_WHvLDjmjSTrTssuCWQwf8dDU,ScrubNoob Abuser,0,68,69,False,False,False,False,
499,1f3a9ceb-c7d6-4579-8d87-e76ff4bc1ca4,RANKED_SOLO_5x5,DIAMOND,III,GWlz_DRd1MaXOKuj8orpNAX-RqXWLCrdcakFFlQVqrs1HCg,NafKin,0,33,32,False,False,False,False,
500,27733c6e-629f-47ca-b29a-e8828ade5a78,RANKED_SOLO_5x5,DIAMOND,III,gXhyuKa5y-n1Uwpp-OibSUIGV6AJ42_-fQSkr8GWPv2uiM0,WAKAE,75,91,85,False,False,False,False,
501,8cb1c5e5-8400-4cfd-ba62-d70615a71510,RANKED_SOLO_5x5,DIAMOND,III,c2EbzSK-HRMHiffL1O-oXO0LcuIECfg_d4n5XKbIpnYyGtI,Meliodas SDS,5,53,60,False,False,False,False,
502,c83a16ca-b80e-4456-9f57-bc0f2a6020ae,RANKED_SOLO_5x5,DIAMOND,III,mAqRirEktT7zN0aV6zumtzPev6lYEHlPjqAwOoBUhBuW5do,Grizlius,0,54,38,False,False,False,True,
503,76a5f428-77e3-41e0-88a9-b52120d22648,RANKED_SOLO_5x5,DIAMOND,III,wdQ0DT2FlHoACO5kWS39rqY5F4o4UUFWLoZAo08S3p_InGA,4O4,0,339,339,False,False,False,False,
504,7b4e343c-53f0-4942-aab3-ec6f36918a4f,RANKED_SOLO_5x5,DIAMOND,III,7rVgSnfvSwClz8Xs_DzgzcUpCHPP7C71Fqp3uuILShHLbh8,Yczymeryhahyn,45,52,38,False,False,False,False,
505,29a50019-07e8-4a13-87c4-9ff4ec3aae16,RANKED_SOLO_5x5,DIAMOND,III,gIBDls52PCKvlIw4D3Lk4wIBixXIxAIoqWTnxq54_PuG2m8,ZoLTi MaSTeR,45,110,101,False,False,False,False,
506,c9ed7273-4a53-4930-88cb-fa0b0985561c,RANKED_SOLO_5x5,DIAMOND,III,Vxqn6MpDEFdVJNbfMrn-_GcBxW0TaAxXW7G9wCX-1sSP4Yo,DiscoPanda,5,79,63,False,False,False,False,
507,f9ef55af-d23c-481e-ae22-f35cca0e8288,RANKED_SOLO_5x5,DIAMOND,III,xgyPEnPVdClGh1E7wLJit1rercV0snTF7seszFwONhu6tB8,VenDELTA,25,24,18,False,False,False,False,
508,4b4569a6-0717-42ac-97da-5d4dd2a71094,RANKED_SOLO_5x5,DIAMOND,III,r3k2uend40DyyoGuS8p4qWVuON_2AxDTZLP-XpfSOj_HJi8,QazZ v2,12,32,47,False,False,False,False,
509,b48d1882-cfff-4c90-be31-cdd03ec1259c,RANKED_SOLO_5x5,DIAMOND,III,6zlj-r-mZ57rg3Gugp2UoTl7QmEF4Q1Ebr36ATmd0jUw9ag,Grænn Slots,64,50,53,False,False,False,False,
510,3268c4fa-36d5-4acb-9a78-a463c3485db6,RANKED_SOLO_5x5,DIAMOND,III,0MiD4ZuU8nyCAsDCaBw7x6bQjhOQuaTk4xX0qhL2Ye04-EI,Makariusz,0,19,7,False,False,False,False,
511,71e2a95d-43dc-45aa-a528-a0dc79442683,RANKED_SOLO_5x5,DIAMOND,III,pkMci4_oZl-3lbvwwj-1i7AePTk1zXuP9B21WuXYFHHZJBg,Baby Shaco,44,53,22,False,False,False,False,
512,5a5f9da6-839e-4887-bcc1-8ef465d7cc6e,RANKED_SOLO_5x5,DIAMOND,III,H4xKgGpzEJa-lLcbtYqkvaxgO0mWVMjs-0KQXRlHV_drROY,Rybak,0,120,111,False,False,False,False,
513,bf1b4f04-5a03-4877-8af9-5f852086a430,RANKED_SOLO_5x5,DIAMOND,III,WrtYdsC4IR-KuKsSIpr-SRO59DP9QK5sDF0OAKPJDXuvThI,adc Sùperstar,0,98,99,False,False,False,False,
514,1856a3bb-0a05-4ed5-aed2-76e298a3d6d7,RANKED_SOLO_5x5,DIAMOND,III,51PNncfM4hUalLoGlYm39UnIHrAI_0ZRGwzBoqSsuc0xP-Q,Ansiktarin,20,41,46,False,False,False,False,
515,2e6c56b8-ece0-421a-b65e-302bce61f1fe,RANKED_SOLO_5x5,DIAMOND,III,KI2HmhRDYlFFLtS3PlPnmIXZ9ui7KpIxfsnXNAeQSvdNj84,Khal Droguri,18,128,92,False,False,True,False,
516,3f133a27-8324-4c90-a270-8e9804c06939,RANKED_SOLO_5x5,DIAMOND,III,H9ZqFmi2kMNUw5JLiMJIqI1Tj9vU8WOREdOow62djwvlr0Y,Rojekks,59,83,72,False,False,False,False,
517,41bc131b-af8e-400e-8407-c922135f3118,RANKED_SOLO_5x5,DIAMOND,III,WSazz9Q9dH19Z3QGRgVm81Apl0WonCHNJizvm81ylbzvDOs,  do not int plz,65,74,78,False,False,False,False,
518,5d15e213-8623-42b9-a0ac-54311251fef7,RANKED_SOLO_5x5,DIAMOND,III,IZ6XvmvidPlDVuts1e6OPkLAC8t-XwCYa8IENwxQYeBEzwc,Adrenalized,75,74,66,False,False,False,False,
519,eb705dc2-0c60-4205-8169-9452a34bc5b2,RANKED_SOLO_5x5,DIAMOND,III,fyb6ibGfCs0FJSZZdpxSctIMs6jVK-6xbmI3Fqd7Ubwzbhw,Suigrun,52,32,32,False,False,False,False,
520,a2049c9c-04da-467e-a0cc-74188dca1b9a,RANKED_SOLO_5x5,DIAMOND,III,Dz9mfEDMaCxnSp8GL0ROYGUhSZ_yQEQ63-x5qPj2lMzrvUo,zbirka zadataka,0,76,39,False,False,False,False,
521,2d871d3d-cf9a-4a5c-af21-d692ff9ffc44,RANKED_SOLO_5x5,DIAMOND,III,mtbbne5RAFSsuh7zfPT70zRyM-DXpdTN7ssk-UHgC36bkWw,DeadlyStun,56,100,93,False,False,False,False,
522,2ddb246a-09c9-4058-8a89-6c87744d5f56,RANKED_SOLO_5x5,DIAMOND,III,-DA0XO836UiAPCVkOOlW6UxuEOSeJjVKzEbWXiYF2KX_TJo,Joaquín Guzman,21,174,166,False,False,False,False,
523,72fc400e-0b2d-491f-8eb3-f6237d4fdb96,RANKED_SOLO_5x5,DIAMOND,III,MbgEP8JrofC5PwzVJJOsI_8QbO-H4JcWIH2Sf2ylZiJoJVU,LcAlek,63,24,12,False,False,False,False,
524,65e46092-5897-4619-82df-74e89593d03b,RANKED_SOLO_5x5,DIAMOND,III,PUSVR1xyeZhRgHbg2h4UDpNiyojUYjQafwEcJXYSG9dlKAQ,Klarkas,89,47,56,False,False,False,False,
525,29a50019-07e8-4a13-87c4-9ff4ec3aae16,RANKED_SOLO_5x5,DIAMOND,III,Qxu8WifMxKg02VsleOkm5taQzsd7lAj-6IS-Krw11BoWXQw,Lyonesse,18,104,90,False,False,False,False,
526,aefe6fbd-a8d0-4920-8cf4-4d3f584dcb24,RANKED_SOLO_5x5,DIAMOND,III,rvj34KgAJDNx73LLTNHEAebWX-NGJSh-LE5oa7Yx00sg7oo,PrayHard,0,48,49,False,False,False,False,
527,4c3cee96-7dd8-428e-bbcc-c4bef38004b5,RANKED_SOLO_5x5,DIAMOND,III,vFrvLyNstkW87rHc_WSJs9Qxw2ImNLS1691A9KWxvyCvR0I,Erect when Rekt,18,78,70,False,False,False,False,
528,02812af6-1abb-451c-815d-557a3a7ed884,RANKED_SOLO_5x5,DIAMOND,III,fuGzNnMUVlEuhDRJo1U4e6yvU9tR443Zcix0JGb2c0oe12E,Valdorn,47,32,28,False,False,False,False,
529,7dc0e2df-8451-401f-9829-7663fd76af93,RANKED_SOLO_5x5,DIAMOND,III,qfKUxP3xTWX_2-UvXdiHkJb9WIJl24M5RbtVT6V8l62ipR4,Notsom1,18,92,66,False,False,False,False,
530,c9ed7273-4a53-4930-88cb-fa0b0985561c,RANKED_SOLO_5x5,DIAMOND,III,3_rvm8b6nMq___P0TbQ1Rj7JM2OX1_gIXZ4lmtk1WlMEht4,MαciejKα,100,62,63,False,False,False,True,"{'target': 2, 'wins': 0, 'losses': 0, 'progress': 'NNN'}"
531,72fc400e-0b2d-491f-8eb3-f6237d4fdb96,RANKED_SOLO_5x5,DIAMOND,III,TJxVz076AJiVXleQbZE_sBfraLJmhl7XQS0juY_M7Z5tPLY,Ginko THE KILLER,52,48,46,False,False,False,False,
532,ee09a316-9d43-42c2-8f86-4e675cb547b6,RANKED_SOLO_5x5,DIAMOND,III,CVzBxwuUlSRXAu_J3tsArQNep2WW9TPoc8jb65sa-PutZzU,TSM Frankyll,69,50,44,False,False,False,False,
533,c56db498-db27-4727-9b92-2da76b4dd98c,RANKED_SOLO_5x5,DIAMOND,III,EDVM5-QNGwbTraU5HNq3j3UfTJhixM4bJohqsqv9o86zeOs,18cm na volnobeh,8,131,152,False,False,False,False,
534,2d871d3d-cf9a-4a5c-af21-d692ff9ffc44,RANKED_SOLO_5x5,DIAMOND,III,xDTYF3WfGIQv2MLQDr5jb4LONh5FGJZuaLbOnvW3NX9YjU4,killer1410,57,141,137,False,False,False,False,
535,02812af6-1abb-451c-815d-557a3a7ed884,RANKED_SOLO_5x5,DIAMOND,III,xUdLFUTJnm5dA7HhrM2PJqRmRuhDGLI7Z28mBGtl2mm0z5Y,Jur0,0,90,77,False,False,False,False,
536,41bc131b-af8e-400e-8407-c922135f3118,RANKED_SOLO_5x5,DIAMOND,III,eNROlXh3lXzxSJ8QRHYLwlJ-7op2VDm2qI118LX4MQebCKs,Dehumanizing,53,38,33,False,False,False,False,
537,ec5fbc34-bc25-488a-8e59-0217389c1014,RANKED_SOLO_5x5,DIAMOND,III,F86fnjlN_psFpuqIA9xNQX2sSUlolp0u2Yx5WgCx8zD4Fgs,SayG00dBye,0,83,61,False,False,False,False,
538,9a5fe7c9-3fd9-4589-8aba-51c1d5c0847a,RANKED_SOLO_5x5,DIAMOND,III,c6OAafT1ppyM35swUm3JRFSCl3bMjpcvswUmJ2agrjQ3ia4,AnusRamDikPound,51,36,24,False,False,False,False,
539,ef21eb44-6563-4c27-8c32-b937153cc995,RANKED_SOLO_5x5,DIAMOND,III,CCl6PQxXrdHy7cVCaEqLICMH8l1AVkf_Fr7q8UZysEJXQ6A,Life Priority,0,18,13,False,False,False,False,
540,9072a5a9-717a-49d9-836f-60f491db10dc,RANKED_SOLO_5x5,DIAMOND,III,nbopbiDv-VBhasOppWjliWAL4_bunDjqIy5CTnmwdmj2Oi0,Moonlight Mango,60,122,132,False,False,False,False,
541,41f22683-ce9e-4129-86fc-5339d18bed05,RANKED_SOLO_5x5,DIAMOND,III,QE4cc9lzrNqhMH_WDwCUnFpt0t59k5l7amvvP64pr-fBReM,Bald Woody,31,88,87,False,False,False,False,
542,024f5e65-da65-4118-963c-78e6205cd3eb,RANKED_SOLO_5x5,DIAMOND,III,Oar_1TnHXbabeJ0TFGs6YKSe3yBQg3MvNL3RdMlGdmNq44A,The Siferion,84,35,23,False,False,False,False,
543,854457aa-79e4-4a1d-8992-408c3f0aeb69,RANKED_SOLO_5x5,DIAMOND,III,sqIoD_EluNDGWty_mTiPQknbUYUs7lddmlWw-rXk_OgMs3w,Xáen,0,71,69,False,False,False,False,
544,393f3543-edc5-4c3b-9ace-3b6fa54cc0ec,RANKED_SOLO_5x5,DIAMOND,III,-T7DqXknWBZbf6SqYpMxVOmAVQmCVx2vOpBe0gbho8pfgi0,G O N Z U,6,31,27,False,False,False,False,
545,6059ca28-086b-4ae2-a89f-72a2fd8cc925,RANKED_SOLO_5x5,DIAMOND,III,2h3vUN78Ce_CHoquBX-N9Sxndz0YGdcJWv9NVA_s81lCWLU,Magia Pegaza,46,54,45,False,False,False,False,
546,2ddb246a-09c9-4058-8a89-6c87744d5f56,RANKED_SOLO_5x5,DIAMOND,III,3WJHAJISNzEceeRs1hAwiU9VS3O1md7JpqjwF6Sqw2Id_r8,CarryPariURDADDY,0,114,107,False,False,False,False,
547,47059590-fb39-4b2c-b0fd-2414b3ecf540,RANKED_SOLO_5x5,DIAMOND,III,VMAPhqnxhKlbQUFyYGSca7XiD5JyyDonDndq77A76amTO8I,Elixirer,0,49,20,False,False,False,True,
548,6b0b279e-e1c1-427d-9218-193c6ca9adfd,RANKED_SOLO_5x5,DIAMOND,III,VR1NSGKL9jmsuho-VBgVXfE1SHYaU2ro7P_yjovCQW-hho0,SkarlighT,0,81,65,False,False,False,False,
549,f5ddd671-5943-4ce3-9956-c2458cb01e33,RANKED_SOLO_5x5,DIAMOND,III,ftkmEjeZ3p7X546WJvU6dJwyQWTxdzfBr2IA-RFqdY7tydQ,Wrathchild,16,63,59,False,False,False,False,
550,f5ddd671-5943-4ce3-9956-c2458cb01e33,RANKED_SOLO_5x5,DIAMOND,III,KZdbuvTrpef1H38-w_JutEOX52b0I7325m4O54rljb2LILs,Noelle,36,94,68,False,False,False,False,
551,77cfd59a-d650-41fb-bffb-bb5ff947b4e5,RANKED_SOLO_5x5,DIAMOND,III,-8t2Ec8f__hpj9jZXmy02sJ7hh1DtPRsftRup8S3aNf86zc,D4IQ,26,48,42,False,False,False,False,
552,4f75f0de-45ca-4902-bdb5-49a85bd081a0,RANKED_SOLO_5x5,DIAMOND,III,_wUrJAzbE1DWLaI1hym_LR_Q8b28cRjtLlP5SIsutyynQo4,Kaloni,0,89,82,False,False,False,False,
553,80078274-51df-4323-81dd-4503ac40551a,RANKED_SOLO_5x5,DIAMOND,III,gPPHXywAIz1Pd-Bf0L-FD_XOvMHN_gChsfN1b0M_0Rh9jcM,TFS Corpre,24,34,34,False,False,False,False,
554,cd3030ab-b38a-4f8b-b3f4-cfed0e219d01,RANKED_SOLO_5x5,DIAMOND,III,lkg-XkPcUyzK59lRWxxU7Rue5wZy_coAHlRvdbKHKfLShZc,Kiss Thief,69,149,138,False,False,False,False,
555,e35c3166-7cf5-4c3a-b2ba-45c63eccb9c7,RANKED_SOLO_5x5,DIAMOND,III,HULNIhT1U0SMr-NznumPlyyGLekme6fMsm2VU3a180ipS1o,A Yellow Tomato,34,65,54,False,False,False,False,
556,e1d88385-83f4-4293-82db-c3b40845f07a,RANKED_SOLO_5x5,DIAMOND,III,6ktHTgHgcUlfqENB1w0u3v7Eu8zb8iSJNygkwREDByj5LHg,lllIIIllllllIlIl,88,41,38,False,False,False,False,
557,284f133b-2f50-4bba-920a-0d7029683f7f,RANKED_SOLO_5x5,DIAMOND,III,Xn_quFbnhjFd-rvz0auo2FQ4pEQxsorc7KAorEzoK4skLaE,Zeban,33,37,36,False,False,False,False,
558,e35c3166-7cf5-4c3a-b2ba-45c63eccb9c7,RANKED_SOLO_5x5,DIAMOND,III,eOmb58qlXUErsw7M-C1_E996ZWqK_ZytjQmN_TX17NKVSY8,NoseCandy,4,50,56,False,False,False,False,
559,27733c6e-629f-47ca-b29a-e8828ade5a78,RANKED_SOLO_5x5,DIAMOND,III,WYudn3MzZ5tRdaMpqTvP4VaXgFG85UByvuX0h8gyzB6AafM,RoSaS,15,151,153,False,False,False,False,
560,cc60dfba-54a7-42ed-91bb-e729400b1d93,RANKED_SOLO_5x5,DIAMOND,III,OaK2UwDOqYxgSBcwPZJ2CNZ_pP0P5ALm662pEleB41D6mBM,Laqûearius,0,51,51,False,False,False,True,
561,0383f9c6-5372-4fe9-8ea8-2d1c506d8add,RANKED_SOLO_5x5,DIAMOND,III,6VWGN7qNI7O8TJ9L5vYlqGQgD0JDFEFaeFz2vEWYNlEuEi0,Xaur0n,1,51,56,False,False,False,False,
562,4f75f0de-45ca-4902-bdb5-49a85bd081a0,RANKED_SOLO_5x5,DIAMOND,III,O1DhkHuDnAedThdkSQvw3OuPqCXdDp0BpoZs3qL210EZOJ8,ToxicG7,37,89,87,False,False,False,False,
